59623	44
0	ROOT
1	nsubj
2	det
3	amod
4	prep
5	pobj
6	advmod
7	xcomp
8	dobj
9	rcmod
10	nsubjpass
11	auxpass
12	poss
13	dep
14	mark
15	nn
16	ccomp
17	appos
18	cop
19	cc
20	conj
21	aux
22	neg
23	prt
24	vmod
25	discourse
26	expl
27	tmod
28	advcl
29	pcomp
30	num
31	npadvmod
32	parataxis
33	possessive
34	csubj
35	iobj
36	predet
37	acomp
38	preconj
39	number
40	quantmod
41	mwe
42	csubjpass
43	punct
32676	extremest	17
32677	curds	17
32678	feebler	17
32679	saesneg	17
32680	coleridge	17
32681	trespassers	17
32682	arriero	17
32683	immured	17
32684	imprison	17
32685	synagogue	17
32686	interstices	17
32687	bookstore	17
32688	sayst	17
32689	wags	17
32690	undefinable	17
32691	detriment	17
32692	liest	17
32693	oakum	17
32694	propulsion	17
32695	carles	17
32696	anookasan	17
32697	paraphrase	17
32698	magnates	17
32699	shudders	17
32700	obliquity	17
32701	littledale	17
32702	ely	17
32703	canvasser	17
32704	oaf	17
32705	spell-bound	17
32706	meaux	17
32707	aberdeen	17
32708	ill-smelling	17
32709	comprises	17
32710	clancy	17
32711	hornet	17
32712	bamberger	17
32713	islington	17
32714	respectable-looking	17
32715	helms	17
32716	foulest	17
32717	1912	17
32718	marconi	17
32719	unashamed	17
32720	cannon-balls	17
32721	ursule	17
32722	inspectors	17
32723	reforming	17
32724	1772	17
32725	saxony	17
32726	moritz	17
32727	dispatches	17
32728	penguin	17
32729	euripides	17
32730	biddlebaum	17
32731	unguessed	17
32732	391	17
32733	hartrath	17
32734	suevi	17
32735	shuttlecock	17
32736	rothschild	17
32737	chatty	17
32738	halcyon	17
32739	imbedded	17
32740	dedication	17
32741	iarovitch	17
32742	incursions	17
32743	pertness	17
32744	straitened	17
32745	landings	17
32746	greenharbour	17
32747	scandinavia	17
32748	ganymede	17
32749	quasi	17
32750	leroux	17
32751	disarranged	17
32752	grouch	17
32753	yellow-haired	17
32754	friths	17
32755	congested	17
32756	debasing	17
32757	eurylochus	17
32758	mirthless	17
32759	rhubarb	17
32760	328	17
32761	spearmen	17
32762	finland	17
32763	tot	17
32764	checkmate	17
32765	impresses	17
32766	gomez	17
32767	crumple	17
32768	flotilla	17
32769	mudder	17
32770	inefficient	17
32771	sanctions	17
32772	byzant	17
32773	356	17
32774	diction	17
32775	fathomless	17
32776	caithness	17
32777	eavesdropping	17
32778	214	17
32779	solidarity	17
32780	udal	17
32781	pastorate	17
32782	paschal	17
32783	326	17
32784	rapacity	17
32785	well-looking	17
32786	ecclesiastiques	17
32787	cryptic	17
32788	alway	17
32789	cardonne	17
32790	anjou	17
32791	gee-pole	17
32792	tincture	17
32793	grossest	17
32794	conviviality	17
32795	morosely	17
32796	ary	17
32797	gunmore	17
32798	curzon	17
32799	chasms	17
32800	intrepidity	17
32801	manicheisme	17
32802	darksome	17
32803	imprints	17
32804	375	17
32805	moliterno	17
32806	backwoodsmen	17
32807	seattle	17
32808	upholstery	17
32809	dijon	17
32810	appraise	17
32811	--------	17
32812	unuttered	17
32813	holkham	17
32814	curtsied	17
32815	impressible	17
32816	pink-and-white	17
32817	hermod	17
32818	elope	17
32819	unnamed	17
32820	snowe	17
32821	flyer	17
32822	besotted	17
32823	improvisation	17
32824	skopte	17
32825	working-man	17
32826	sublimely	17
32827	clipper	17
32828	inconveniently	17
32829	observances	17
32830	visages	17
32831	deliberating	17
32832	unscrew	17
32833	firearm	17
32834	foolscap	17
32835	water-rat	17
32836	lausanne	17
32837	audaciously	17
32838	antarctic	17
32839	cela	17
32840	well-regulated	17
32841	stayin	17
32842	queer-looking	17
32843	chillon	17
32844	combines	17
32845	stethoscope	17
32846	liabilities	17
32847	fustian	17
32848	bucked	17
32849	1897	17
32850	awash	17
32851	leaven	17
32852	cassian	17
32853	misconception	17
32854	two-legged	17
32855	linguist	17
32856	zendavesta	17
32857	kan.	17
32858	bettles	17
32859	seyavi	17
32860	l'europe	17
32861	portray	17
32862	palliate	17
32863	smuggling	17
32864	tendons	17
32865	avails	17
32866	foundry	17
32867	methuselah	17
32868	jackdaw	17
32869	scairt	17
32870	uncomprehending	17
32871	gatekeeper	17
32872	featured	17
32873	insinuates	17
32874	1829	17
32875	stiff-necked	17
32876	humiliations	17
32877	mesquites	17
32878	lowness	17
32879	couldn	17
32880	ile	17
32881	hould	17
32882	dst	17
32883	prodgit	17
32884	fifties	17
32885	postponing	17
32886	contos	17
32887	minerals	17
32888	crucible	17
32889	scavengers	17
32890	plaguy	17
32891	waterhole	17
32892	chinked	17
32893	wicked-looking	17
32894	dingwall	17
32895	depreciation	17
32896	cuban	17
32897	wind-vane	17
32898	stagg	17
32899	aldermen	17
32900	hardaknut	17
32901	contrairy	17
32902	vaporous	17
32903	longmount	17
32904	untenanted	17
32905	matterhorn	17
32906	scion	17
32907	gambril	17
32908	housemaids	17
32909	dif	17
32910	macassar	17
32911	welly	17
32912	gloat	17
32913	speeded	17
32914	proclaims	17
32915	round-shouldered	17
32916	libya	17
32917	leavin	17
32918	virus	17
32919	tableaux	17
32920	lulu	17
32921	bird-cage	17
32922	tur	17
32923	concealments	17
32924	beldin	17
32925	backus	17
32926	outpouring	16
32927	cobra	16
32928	posy	16
32929	rodolph	16
32930	labyrinthine	16
32931	coracle	16
32932	sealing-wax	16
32933	tickles	16
32934	pores	16
32935	lawd	16
32936	spanning	16
32937	hovels	16
32938	stun	16
32939	squirt	16
32940	death-wound	16
32941	pastrycook	16
32942	evaporate	16
32943	throne-room	16
32944	palmistry	16
32945	revision	16
32946	aborigines	16
32947	figgered	16
32948	sight-seeing	16
32949	gratuitously	16
32950	waterworks	16
32951	prepossession	16
32952	balch	16
32953	clerkship	16
32954	crumpton	16
32955	arsaces	16
32956	geant	16
32957	immobile	16
32958	supplant	16
32959	jer	16
32960	dresham	16
32961	yvonne	16
32962	albion	16
32963	rowboat	16
32964	argos	16
32965	head-man	16
32966	orestes	16
32967	groomed	16
32968	piecemeal	16
32969	d'agoult	16
32970	1828	16
32971	yachting	16
32972	flints	16
32973	addy	16
32974	cherokees	16
32975	norval	16
32976	ardagh	16
32977	1913	16
32978	comed	16
32979	arranges	16
32980	petrarque	16
32981	rasp	16
32982	1864	16
32983	waltzing	16
32984	undefiled	16
32985	helpfulness	16
32986	tiraboschi	16
32987	intimacies	16
32988	furlongs	16
32989	watering-pot	16
32990	infantine	16
32991	virility	16
32992	lydus	16
32993	lecture-room	16
32994	hike	16
32995	jewellers	16
32996	tonneau	16
32997	invoice	16
32998	vanderhausen	16
32999	homeric	16
33000	smooth-shaven	16
33001	subjoined	16
33002	darkies	16
33003	nee	16
33004	sparsely	16
33005	ia	16
33006	thorgny	16
33007	plasters	16
33008	lithuanian	16
33009	ill-temper	16
33010	discharges	16
33011	beckwith	16
33012	wax-work	16
33013	beryl	16
33014	unformed	16
33015	chloral	16
33016	tangent	16
33017	atween	16
33018	drunkenly	16
33019	flying-machines	16
33020	heliotrope	16
33021	chautauqua	16
33022	unasked	16
33023	births	16
33024	civitat	16
33025	mannered	16
33026	incomes	16
33027	ember	16
33028	alpenstock	16
33029	namesakes	16
33030	whittling	16
33031	great-coats	16
33032	embroider	16
33033	brownie	16
33034	a-sayin	16
33035	foreign-looking	16
33036	tiphys	16
33037	herdsmen	16
33038	plesser	16
33039	coverts	16
33040	sixty-four	16
33041	consulate	16
33042	shiegra	16
33043	sammyadd	16
33044	imperishable	16
33045	worthington	16
33046	acumen	16
33047	negotiating	16
33048	irreligious	16
33049	raly	16
33050	u-boat	16
33051	vagn	16
33052	purposeful	16
33053	shipshape	16
33054	millennium	16
33055	tithes	16
33056	northman	16
33057	confounds	16
33058	linwood	16
33059	3,000	16
33060	hypnotize	16
33061	richelieu	16
33062	sulked	16
33063	battens	16
33064	some-time	16
33065	new-made	16
33066	affirmatively	16
33067	fosh-bal-soj	16
33068	sibilant	16
33069	mandolin	16
33070	sagaciously	16
33071	hawsers	16
33072	vaster	16
33073	husbandry	16
33074	deep-toned	16
33075	voicing	16
33076	worm-eaten	16
33077	true-hearted	16
33078	qualifying	16
33079	resists	16
33080	watchword	16
33081	annuities	16
33082	agate	16
33083	gormson	16
33084	perpetrate	16
33085	smelly	16
33086	conditional	16
33087	kitchen-garden	16
33088	corned	16
33089	fus	16
33090	affluent	16
33091	odium	16
33092	intents	16
33093	hines	16
33094	toreador	16
33095	outermost	16
33096	thrushcross	16
33097	malyoe	16
33098	copper-coloured	16
33099	conventionality	16
33100	neverland	16
33101	light-brown	16
33102	vigfusson	16
33103	bringin	16
33104	sprain	16
33105	decreases	16
33106	bunyan	16
33107	topographical	16
33108	niches	16
33109	dinner-parties	16
33110	dark-brown	16
33111	corset	16
33112	decker	16
33113	intriguing	16
33114	bradleys	16
33115	amain	16
33116	repassing	16
33117	hollis	16
33118	quadlings	16
33119	disobeying	16
33120	mawnin	16
33121	moadine	16
33122	stiff-legged	16
33123	revue	16
33124	preferences	16
33125	moneys	16
33126	cataclysm	16
33127	elise	16
33128	potassium	16
33129	salty	16
33130	tobias	16
33131	kane	16
33132	hippodrome	16
33133	tenets	16
33134	conventionalities	16
33135	severn	16
33136	fair-sized	16
33137	overreached	16
33138	prefigured	16
33139	standeth	16
33140	337	16
33141	newbridge	16
33142	grubs	16
33143	hysteric	16
33144	last-mentioned	16
33145	bundy	16
33146	rhododendrons	16
33147	ceded	16
33148	shadowing	16
33149	hounded	16
33150	farey	16
33151	wardrobes	16
33152	pococks	16
33153	saepe	16
33154	glassful	16
33155	spect	16
33156	juries	16
33157	faire	16
33158	sea-weed	16
33159	illa	16
33160	unproductive	16
33161	chaldea	16
33162	accumulations	16
33163	guelemer	16
33164	fosse	16
33165	allison	16
33166	parcival	16
33167	dune	16
33168	lilly	16
33169	scooping	16
33170	stolidity	16
33171	centers	16
33172	telephassa	16
33173	gibe	16
33174	samavians	16
33175	dolphins	16
33176	calmest	16
33177	duplicates	16
33178	stoically	16
33179	flail	16
33180	exaggerations	16
33181	canting	16
33182	stanzas	16
33183	sorcerers	16
33184	guest-quarters	16
33185	dooit	16
33186	forwardness	16
33187	chiselled	16
33188	trapdoor	16
33189	sough	16
33190	toban	16
33191	keast	16
33192	cuirass	16
33193	odd-looking	16
33194	spectacled	16
33195	thrives	16
33196	stool-pigeon	16
33197	migration	16
33198	perros	16
33199	furder	16
33200	authorize	16
33201	aeschylus	16
33202	preoccupations	16
33203	eum	16
33204	hunyadi	16
33205	privates	16
33206	lakor	16
33207	tyburn	16
33208	eight-and-twenty	16
33209	smock-frock	16
33210	berwick	16
33211	heinous	16
33212	glengyle	16
33213	avon	16
33214	prissy	16
33215	deferring	16
33216	fractions	16
33217	ascendant	16
33218	keynote	16
33219	top-heavy	16
33220	negatives	16
33221	capitation	16
33222	fichu	16
33223	feuilly	16
33224	asa	16
33225	lasker	16
33226	overcomes	16
33227	cujus	16
33228	burglaries	16
33229	insufficiency	16
33230	blasphemer	16
33231	flick	16
33232	recrudescence	16
33233	time-table	16
33234	filles-du-calvaire	16
33235	remorsefully	16
33236	fac	16
33237	anodyne	16
33238	interrupts	16
33239	fireflies	16
33240	pottle	16
33241	fishery	16
33242	lac	16
33243	fridays	16
33244	underrated	16
33245	entangle	16
33246	indictments	16
33247	drugstore	16
33248	infest	16
33249	shrewdest	16
33250	dill	16
33251	servitor	16
33252	ulcer	16
33253	superlative	16
33254	madona	16
33255	houseful	16
33256	refraction	16
33257	prance	16
33258	resurrected	16
33259	diggs	16
33260	pack-horses	16
33261	berwyn	16
33262	dressmaking	16
33263	breakwater	16
33264	agog	16
33265	cutthroats	16
33266	pervasive	16
33267	perquisites	16
33268	sweaty	16
33269	bagg	16
33270	phineus	16
33271	non-commissioned	16
33272	alforjas	16
33273	gorgios	16
33274	santlache	16
33275	countered	16
33276	intersecting	16
33277	broadsword	16
33278	gell	16
33279	whis	16
33280	forbye	16
33281	immune	16
33282	herschel	16
33283	368	16
33284	jubilantly	16
33285	notches	16
33286	glumboso	16
33287	bedecked	16
33288	garrets	16
33289	signboard	16
33290	stoutness	16
33291	americains	16
33292	disastrously	16
33293	becometh	16
33294	straggler	16
33295	fellow-servant	16
33296	agriculturist	16
33297	corsets	16
33298	seventy-eight	16
33299	syphon	16
33300	negotiated	16
33301	cunegonda	16
33302	scuttles	16
33303	dung	16
33304	manometer	16
33305	liniment	16
33306	transom	16
33307	gowned	16
33308	racine	16
33309	vegetarian	16
33310	m'gregor	16
33311	pablos	16
33312	fide	16
33313	leman	16
33314	savageness	16
33315	spongy	16
33316	campania	16
33317	unpractised	16
33318	hurrahs	16
33319	oriole	16
33320	free-will	16
33321	ohitika	16
33322	tangs	16
33323	magis	16
33324	magnolias	16
33325	maltreated	16
33326	rear-guard	16
33327	flings	16
33328	seged	16
33329	warded	16
33330	onerous	16
33331	tobermory	16
33332	antagonize	16
33333	ramrod	16
33334	mutilation	16
33335	piquante	16
33336	reread	16
33337	fracas	16
33338	lures	16
33339	cuddle	16
33340	gey	16
33341	eginhard	16
33342	snared	16
33343	ivanovich	16
33344	raveloe	16
33345	tepees	16
33346	viva	16
33347	overturning	16
33348	saville	16
33349	equaled	16
33350	tirade	16
33351	verandas	16
33352	swimmers	16
33353	slur	16
33354	bungled	16
33355	eutrop	16
33356	typhoon	16
33357	cadets	16
33358	unpopularity	16
33359	mysie	16
33360	eldorado	16
33361	vir	16
33362	1884	16
33363	sundered	16
33364	jotted	16
33365	charitably	16
33366	heirloom	16
33367	far-fetched	16
33368	garlanded	16
33369	orsino	16
33370	lxii	16
33371	xivth	16
33372	ares	16
33373	claridge	16
33374	samway	16
33375	intermediary	16
33376	profitless	16
33377	high-flown	16
33378	quilted	16
33379	tumour	16
33380	ghent	16
33381	lineal	16
33382	engineered	16
33383	haltingly	16
33384	half-forgotten	16
33385	sores	16
33386	negligible	16
33387	alaskan	16
33388	ostrogoths	16
33389	maudie	16
33390	delicatessen	16
33391	apprized	16
33392	oppresses	16
33393	raeburn	16
33394	compute	16
33395	facetiously	16
33396	onct	16
33397	pendergast	16
33398	fortifying	16
33399	346	16
33400	ganges	16
33401	semiramis	16
33402	purplish	16
33403	filby	16
33404	ergo	16
33405	cocoon	16
33406	molded	16
33407	fusbius	16
33408	sendeth	16
33409	requisites	16
33410	relict	16
33411	armitage	16
33412	bacchus	16
33413	sithence	16
33414	mammon	16
33415	yachts	16
33416	slenderness	16
33417	lobe	16
33418	begot	16
33419	water-lily	16
33420	restorative	16
33421	realises	16
33422	sawbones	16
33423	suc	16
33424	questing	16
33425	apprise	16
33426	sydenham	16
33427	incubu	16
33428	provence	16
33429	uncoiled	16
33430	atmospheres	16
33431	flanagan	16
33432	tempore	16
33433	brazenly	16
33434	blood-stain	16
33435	whacking	16
33436	eldridge	16
33437	appreciably	16
33438	belfast	16
33439	dropt	16
33440	ont	16
33441	marigolds	16
33442	crypt	16
33443	uncivilized	16
33444	chirruped	16
33445	rustics	16
33446	banduri	16
33447	tree-top	16
33448	swains	16
33449	celluloid	16
33450	vaguest	16
33451	1907	16
33452	hadlow	16
33453	rounder	16
33454	lii	16
33455	royce	16
33456	manded	16
33457	cabuc	16
33458	subscriber	16
33459	parlance	16
33460	roebling	16
33461	bemoaned	16
33462	seducing	16
33463	chaldon	16
33464	glean	16
33465	emanation	16
33466	humoring	16
33467	wilks	16
33468	yank	16
33469	pollute	16
33470	strategic	16
33471	cockatoo	16
33472	casualties	16
33473	self-supporting	16
33474	lebanon	16
33475	lady-love	16
33476	evie	16
33477	emit	16
33478	jegado	16
33479	asphalt	16
33480	pomeranian	16
33481	preternaturally	16
33482	poultice	16
33483	hearest	16
33484	pitcairn	16
33485	typified	16
33486	291	16
33487	navigators	16
33488	darky	16
33489	`	16
33490	cuff-link	16
33491	dobbs	16
33492	layin	16
33493	deb	16
33494	blount	16
33495	dyfi	16
33496	christianisme	16
33497	irwin	16
33498	mesmerism	16
33499	passably	16
33500	cold-hearted	16
33501	frequenter	16
33502	wil	16
33503	air-tight	16
33504	agrippa	16
33505	napoli	16
33506	mother-love	16
33507	soredamors	16
33508	meinert	16
33509	catapult	16
33510	broken-tooth	16
33511	eo	16
33512	carmen	16
33513	hermia	16
33514	derba	16
33515	sailormen	16
33516	love-sick	16
33517	namu	16
33518	penn	16
33519	nihil	16
33520	pats	16
33521	cranny	16
33522	snow-drift	16
33523	buttress	16
33524	lucre	16
33525	yucca	16
33526	fullerton	16
33527	399	16
33528	rotation	16
33529	handbill	16
33530	yundt	16
33531	barclay	16
33532	curios	16
33533	pushmi-pullyu	16
33534	output	16
33535	rimini	16
33536	russie	16
33537	omnipresent	16
33538	mistah	16
33539	pinafores	16
33540	gnome	16
33541	seleucia	16
33542	well-spoken	16
33543	narrows	16
33544	burma	16
33545	chalciope	16
33546	repayment	16
33547	athene	16
33548	well-disposed	16
33549	laud	16
33550	syringe	16
33551	care-free	16
33552	saws	16
33553	ultra	16
33554	ute	16
33555	tel	16
33556	evil-looking	16
33557	carnation	16
33558	transgress	16
33559	cypher	16
33560	tuesdays	16
33561	extolled	16
33562	stainless	16
33563	sulphurous	16
33564	pollio	16
33565	lamar	16
33566	plagues	16
33567	south-eastern	16
33568	financiers	16
33569	reid	16
33570	goldsmith	16
33571	leedle	16
33572	interludes	16
33573	boggy	16
33574	luminary	16
33575	flees	16
33576	passage-way	16
33577	bowers	16
33578	zecchins	16
33579	generalship	16
33580	gunnhillda	16
33581	unripe	16
33582	board-room	16
33583	tenderer	16
33584	smacks	16
33585	arianism	16
33586	pinches	16
33587	camp-fires	16
33588	imposter	16
33589	refining	16
33590	hatiheu	16
33591	materialized	16
33592	house-top	16
33593	schummel	16
33594	chaster	16
33595	900	16
33596	dramas	16
33597	a-waitin	16
33598	teacup	16
33599	davenport	16
33600	wraith	16
33601	engages	16
33602	carfare	16
33603	inhale	16
33604	emerges	16
33605	nankeen	16
33606	laboratories	16
33607	winter-time	16
33608	moipu	16
33609	prison-house	16
33610	impractical	16
33611	plumbing	16
33612	tom-tom	16
33613	greenbacks	16
33614	valesian	16
33615	minnows	16
33616	competitive	16
33617	slightingly	16
33618	dammed	16
33619	kingfisher	16
33620	one-fourth	16
33621	upbraiding	16
33622	eulogium	16
33623	cogswell	16
33624	huzza	16
33625	crafts	16
33626	half-dead	16
33627	aphrodite	16
33628	crockford	16
33629	spirituality	16
33630	joyousness	16
33631	breaches	16
33632	parravicin	16
33633	lows	16
33634	succinctly	16
33635	griffith	16
33636	dilsey	16
33637	bienvenu	16
33638	bawl	16
33639	virginal	16
33640	pontiffs	16
33641	simple-hearted	16
33642	chatelet	16
33643	bazaars	16
33644	wiley	16
33645	punk	16
33646	yorick	16
33647	slackbridge	16
33648	callousness	16
33649	titans	16
33650	fascinates	16
33651	assuaged	16
33652	raddy	16
33653	ein	16
33654	bell-boy	16
33655	gonzales	16
33656	skylarking	16
33657	hackneyed	16
33658	hsu	16
33659	thicken	16
33660	ters	16
33661	shell-fish	16
33662	politest	16
33663	heigh	16
33664	kwang	16
33665	duplicated	16
33666	leagued	16
33667	irishwoman	16
33668	predominating	16
33669	pah	16
33670	inculcated	16
33671	gabble	16
33672	qu'on	16
33673	effusions	16
33674	deid	16
33675	posies	16
33676	votre	16
33677	matin	16
33678	waldorf	16
33679	administrator	16
33680	pronounces	16
33681	vannes	16
33682	num	16
33683	halldor	16
33684	sawest	16
33685	oral	16
33686	dunn	16
33687	cotch	16
33688	vossius	16
33689	conducts	16
33690	freshitt	16
33691	positiveness	16
33692	orifice	16
33693	dryden	16
33694	powerlessness	16
33695	lamentably	16
33696	sive	16
33697	atheism	16
33698	mull	16
33699	frey	16
33700	w'at	16
33701	grimes	16
33702	freighted	16
33703	como	16
33704	concoction	16
33705	borgia	16
33706	enchanters	16
33707	twoscore	16
33708	collisions	16
33709	jabe	16
33710	haversack	16
33711	borrows	16
33712	advertiser	16
33713	oxmain	16
33714	heretical	16
33715	hodge	16
33716	japanned	16
33717	almshouse	16
33718	forded	16
33719	tivoli	16
33720	homicide	16
33721	alle	16
33722	excommunicated	16
33723	sulks	16
33724	clear-sighted	16
33725	completest	16
33726	stroller	16
33727	theirselves	16
